Season,RankingDayNum,SystemName,TeamID,OrdinalRank
2019,133,COL,1153,16
2019,133,COL,1154,245
2019,133,COL,1155,54
2019,133,COL,1156,297
2019,133,COL,1157,208
2019,133,COL,1158,85
2019,133,COL,1159,114
2019,133,COL,1160,79
2019,133,COL,1161,231
2019,133,COL,1162,270
2019,133,COL,1163,124
2019,133,COL,1164,335
2019,133,COL,1165,187
2019,133,COL,1166,62
2019,133,COL,1167,201
2019,133,COL,1168,199
2019,133,COL,1169,271
2019,133,COL,1170,268
2019,133,COL,1171,274
2019,133,COL,1172,55
2019,133,COL,1173,69
2019,133,COL,1174,196
2019,133,COL,1175,353
2019,133,COL,1176,326
2019,133,COL,1177,123
2019,133,COL,1178,248
2019,133,COL,1179,76
2019,133,COL,1180,233
2019,133,COL,1181,1
2019,133,COL,1182,138
2019,133,COL,1183,256
2019,133,COL,1184,239
2019,133,COL,1185,166
2019,133,COL,1186,225
2019,133,COL,1187,232
2019,133,COL,1188,320
2019,133,COL,1189,285
2019,133,COL,1190,80
2019,133,COL,1191,257
2019,133,COL,1192,195
2019,133,COL,1193,332
2019,133,COL,1194,178
2019,133,COL,1195,223
2019,133,COL,1196,46
2019,133,COL,1197,318
2019,133,COL,1198,159
2019,133,COL,1199,12
2019,133,COL,1200,267
2019,133,COL,1201,81
2019,133,COL,1202,63
2019,133,COL,1203,264
2019,133,COL,1204,107
2019,133,COL,1205,160
2019,133,COL,1206,145
2019,133,COL,1207,70
2019,133,COL,1208,158
2019,133,COL,1209,64
2019,133,COL,1210,128
2019,133,COL,1211,10
2019,133,COL,1212,275
2019,133,COL,1213,133
2019,133,COL,1214,265
2019,133,COL,1216,193
2019,133,COL,1217,106
2019,133,COL,1218,184
2019,133,COL,1219,227
2019,133,COL,1220,65
2019,133,COL,1221,197
2019,133,COL,1222,7
2019,133,COL,1223,291
2019,133,COL,1224,289
2019,133,COL,1225,348
2019,133,COL,1226,302
2019,133,COL,1227,210
2019,133,COL,1228,140
2019,133,COL,1229,165
2019,133,COL,1230,347
2019,133,COL,1231,68
2019,133,COL,1232,179
2019,133,COL,1233,211
2019,133,COL,1234,36
2019,133,COL,1235,26
2019,133,COL,1236,214
2019,133,COL,1237,226
2019,133,COL,1238,319
2019,133,COL,1239,303
2019,133,COL,1240,121
2019,133,COL,1241,254
2019,133,COL,1242,9
2019,133,COL,1243,15
2019,133,COL,1244,333
2019,133,COL,1245,83
2019,133,COL,1246,6
2019,133,COL,1247,243
2019,133,COL,1248,294
2019,133,COL,1249,202
2019,133,COL,1250,130
2019,133,COL,1251,75
2019,133,COL,1252,72
2019,133,COL,1253,219
2019,133,COL,1254,263
2019,133,COL,1255,295
2019,133,COL,1256,127
2019,133,COL,1257,33
2019,133,COL,1258,116
2019,133,COL,1259,284
2019,133,COL,1260,125
2019,133,COL,1261,11
2019,133,COL,1262,269
2019,133,COL,1263,343
2019,133,COL,1264,321
2019,133,COL,1265,301
2019,133,COL,1266,24
2019,133,COL,1267,118
2019,133,COL,1268,27
2019,133,COL,1269,240
2019,133,COL,1270,334
2019,133,COL,1271,346
2019,133,COL,1272,60
2019,133,COL,1273,247
2019,133,COL,1274,117
2019,133,COL,1275,171
2019,133,COL,1276,8
2019,133,COL,1277,5
2019,133,COL,1278,37
2019,133,COL,1279,45
2019,133,COL,1280,20
2019,133,COL,1281,92
2019,133,COL,1282,259
2019,133,COL,1283,177
2019,133,COL,1284,260
2019,133,COL,1285,105
2019,133,COL,1286,255
2019,133,COL,1287,251
2019,133,COL,1288,338
2019,133,COL,1290,345
2019,133,COL,1291,330
2019,133,COL,1292,241
2019,133,COL,1293,44
2019,133,COL,1294,172
2019,133,COL,1295,191
2019,133,COL,1296,167
2019,133,COL,1297,94
2019,133,COL,1298,246
2019,133,COL,1299,220
2019,133,COL,1300,277
2019,133,COL,1301,57
2019,133,COL,1303,151
2019,133,COL,1304,67
2019,133,COL,1305,22
2019,133,COL,1306,351
2019,133,COL,1307,190
2019,133,COL,1308,35
2019,133,COL,1309,206
2019,133,COL,1310,296
2019,133,COL,1311,299
2019,133,COL,1312,156
2019,133,COL,1313,216
2019,133,COL,1314,4
2019,133,COL,1315,305
2019,133,COL,1316,194
2019,133,COL,1317,144
2019,133,COL,1318,73
2019,133,COL,1319,312
2019,133,COL,1320,175
2019,133,COL,1321,141
2019,133,COL,1322,325
2019,133,COL,1323,137
2019,133,COL,1324,204
2019,133,COL,1325,161
2019,133,COL,1326,52
2019,133,COL,1328,31
2019,133,COL,1329,110
2019,133,COL,1330,58
2019,133,COL,1331,293
2019,133,COL,1332,51
2019,133,COL,1333,89
2019,133,COL,1334,198
2019,133,COL,1335,113
2019,133,COL,1336,91
2019,133,COL,1337,185
2019,133,COL,1338,146
2019,133,COL,1339,324
2019,133,COL,1340,253
2019,133,COL,1341,183
2019,133,COL,1342,230
2019,133,COL,1343,147
2019,133,COL,1344,78
2019,133,COL,1345,18
2019,133,COL,1346,235
2019,133,COL,1347,132
2019,133,COL,1348,126
2019,133,COL,1349,236
2019,133,COL,1350,222
2019,133,COL,1351,215
2019,133,COL,1352,249
2019,133,COL,1353,115
2019,133,COL,1354,344
2019,133,COL,1355,119
2019,133,COL,1356,149
2019,133,COL,1357,266
2019,133,COL,1358,169
2019,133,COL,1359,176
2019,133,COL,1360,99
2019,133,COL,1361,98
2019,133,COL,1362,87
2019,133,COL,1363,337
2019,133,COL,1364,153
2019,133,COL,1365,168
2019,133,COL,1366,329
2019,133,COL,1367,352
2019,133,COL,1368,229
2019,133,COL,1369,310
2019,133,COL,1370,181
2019,133,COL,1371,43
2019,133,COL,1372,279
2019,133,COL,1373,217
2019,133,COL,1374,131
2019,133,COL,1375,209
2019,133,COL,1376,86
2019,133,COL,1377,261
2019,133,COL,1378,111
2019,133,COL,1379,108
2019,133,COL,1380,341
2019,133,COL,1381,250
2019,133,COL,1382,143
2019,133,COL,1383,252
2019,133,COL,1384,203
2019,133,COL,1385,49
2019,133,COL,1386,174
2019,133,COL,1387,82
2019,133,COL,1388,53
2019,133,COL,1389,322
2019,133,COL,1390,129
2019,133,COL,1391,336
2019,133,COL,1392,120
2019,133,COL,1393,40
2019,133,COL,1394,281
2019,133,COL,1395,39
2019,133,COL,1396,34
2019,133,COL,1397,3
2019,133,COL,1398,314
2019,133,COL,1399,323
2019,133,COL,1400,56
2019,133,COL,1401,109
2019,133,COL,1402,102
2019,133,COL,1403,13
2019,133,COL,1404,280
2019,133,COL,1405,42
2019,133,COL,1406,292
2019,133,COL,1407,242
2019,133,COL,1408,298
2019,133,COL,1409,93
2019,133,COL,1410,162
2019,133,COL,1411,192
2019,133,COL,1412,139
2019,133,COL,1413,287
2019,133,COL,1414,50
2019,133,COL,1415,328
2019,133,COL,1416,29
2019,133,COL,1417,100
2019,133,COL,1418,152
2019,133,COL,1419,173
2019,133,COL,1420,188
2019,133,COL,1421,349
2019,133,COL,1422,38
2019,133,COL,1423,273
2019,133,COL,1424,154
2019,133,COL,1425,134
2019,133,COL,1426,164
2019,133,COL,1427,157
2019,133,COL,1428,104
2019,133,COL,1429,32
2019,133,COL,1430,88
2019,133,COL,1431,308
2019,133,COL,1433,30
2019,133,COL,1434,207
2019,133,COL,1435,189
2019,133,COL,1436,71
2019,133,COL,1437,19
2019,133,COL,1438,2
2019,133,COL,1439,23
2019,133,COL,1440,278
2019,133,COL,1441,307
2019,133,COL,1442,331
2019,133,COL,1443,97
2019,133,COL,1444,283
2019,133,COL,1447,288
2019,133,COL,1448,163
2019,133,COL,1449,28
2019,133,COL,1450,221
2019,133,COL,1451,205
2019,133,COL,1452,96
2019,133,COL,1453,186
2019,133,COL,1454,311
2019,133,COL,1455,74
2019,133,COL,1456,200
2019,133,COL,1457,182
2019,133,COL,1458,21
2019,133,COL,1459,25
2019,133,COL,1460,148
2019,133,COL,1461,313
2019,133,COL,1462,66
2019,133,COL,1463,61
2019,133,COL,1464,286
2019,133,COL,1465,212
2019,133,COL,1466,306
2019,133,DCI,1101,119
2019,133,DCI,1102,215
2019,133,DCI,1103,107
2019,133,DCI,1104,63
2019,133,DCI,1105,345
2019,133,DCI,1106,336
2019,133,DCI,1107,217
2019,133,DCI,1108,349
2019,133,DCI,1110,236
2019,133,DCI,1111,231
2019,133,DCI,1112,118
2019,133,DCI,1113,44
2019,133,DCI,1114,281
2019,133,DCI,1115,318
2019,133,DCI,1116,76
2019,133,DCI,1117,239
2019,133,DCI,1119,256
2019,133,DCI,1120,9
2019,133,DCI,1122,151
2019,133,DCI,1123,197
2019,133,DCI,1124,49
2019,133,DCI,1125,55
2019,133,DCI,1126,325
2019,133,DCI,1127,323
2019,133,DCI,1129,126
2019,133,DCI,1130,109
2019,133,DCI,1131,245
2019,133,DCI,1132,124
2019,133,DCI,1133,114
2019,133,DCI,1135,143
2019,133,DCI,1136,317
2019,133,DCI,1137,158
2019,133,DCI,1138,23
2019,133,DCI,1139,79
2019,133,DCI,1140,90
2019,133,DCI,1141,97
2019,133,DCI,1142,329
2019,133,DCI,1143,203
2019,133,DCI,1144,191
2019,133,DCI,1145,266
2019,133,DCI,1146,285
2019,133,DCI,1148,335
2019,133,DCI,1149,159
2019,133,DCI,1150,273
2019,133,DCI,1151,272
2019,133,DCI,1152,352
2019,133,DCI,1153,25
2019,133,DCI,1154,299
2019,133,DCI,1155,24
2019,133,DCI,1156,254
2019,133,DCI,1157,206
2019,133,DCI,1158,120
2019,133,DCI,1159,108
2019,133,DCI,1160,68
2019,133,DCI,1161,207
2019,133,DCI,1162,204
2019,133,DCI,1163,121
2019,133,DCI,1164,340
2019,133,DCI,1165,201
2019,133,DCI,1166,38
2019,133,DCI,1167,235
2019,133,DCI,1168,208
2019,133,DCI,1169,213
2019,133,DCI,1170,242
2019,133,DCI,1171,268
2019,133,DCI,1172,86
2019,133,DCI,1173,78
2019,133,DCI,1174,257
2019,133,DCI,1175,353
2019,133,DCI,1176,315
2019,133,DCI,1177,81
2019,133,DCI,1178,300
2019,133,DCI,1179,100
2019,133,DCI,1180,259
2019,133,DCI,1181,2
2019,133,DCI,1182,195
2019,133,DCI,1183,313
2019,133,DCI,1184,280
2019,133,DCI,1185,160
2019,133,DCI,1186,161
2019,133,DCI,1187,275
2019,133,DCI,1188,311
2019,133,DCI,1189,270
2019,133,DCI,1190,82
2019,133,DCI,1191,230
2019,133,DCI,1192,168
2019,133,DCI,1193,298
2019,133,DCI,1194,179
2019,133,DCI,1195,246
2019,133,DCI,1196,19
2019,133,DCI,1197,331
2019,133,DCI,1198,184
2019,133,DCI,1199,11
2019,133,DCI,1200,297
2019,133,DCI,1201,66
2019,133,DCI,1202,73
2019,133,DCI,1203,283
2019,133,DCI,1204,113
2019,133,DCI,1205,136
2019,133,DCI,1206,173
2019,133,DCI,1207,72
2019,133,DCI,1208,146
2019,133,DCI,1209,89
2019,133,DCI,1210,116
2019,133,DCI,1211,5
2019,133,DCI,1212,302
2019,133,DCI,1213,101
2019,133,DCI,1214,194
2019,133,DCI,1216,202
2019,133,DCI,1217,117
2019,133,DCI,1218,188
2019,133,DCI,1219,240
2019,133,DCI,1220,115
2019,133,DCI,1221,267
2019,133,DCI,1222,14
2019,133,DCI,1223,269
2019,133,DCI,1224,290
2019,133,DCI,1225,343
2019,133,DCI,1226,320
2019,133,DCI,1227,205
2019,133,DCI,1228,112
2019,133,DCI,1229,176
2019,133,DCI,1230,346
2019,133,DCI,1231,45
2019,133,DCI,1232,190
2019,133,DCI,1233,122
2019,133,DCI,1234,69
2019,133,DCI,1235,15
2019,133,DCI,1236,182
2019,133,DCI,1237,234
2019,133,DCI,1238,326
2019,133,DCI,1239,310
2019,133,DCI,1240,132
2019,133,DCI,1241,244
2019,133,DCI,1242,17
2019,133,DCI,1243,12
2019,133,DCI,1244,341
2019,133,DCI,1245,139
2019,133,DCI,1246,6
2019,133,DCI,1247,218
2019,133,DCI,1248,303
2019,133,DCI,1249,189
2019,133,DCI,1250,216
2019,133,DCI,1251,103
2019,133,DCI,1252,129
2019,133,DCI,1253,193
2019,133,DCI,1254,228
2019,133,DCI,1255,319
2019,133,DCI,1256,144
2019,133,DCI,1257,29
2019,133,DCI,1258,140
2019,133,DCI,1259,279
2019,133,DCI,1260,105
2019,133,DCI,1261,18
2019,133,DCI,1262,249
2019,133,DCI,1263,337
2019,133,DCI,1264,276
2019,133,DCI,1265,307
2019,133,DCI,1266,33
2019,133,DCI,1267,142
2019,133,DCI,1268,40
2019,133,DCI,1269,277
2019,133,DCI,1270,333
2019,133,DCI,1271,351
2019,133,DCI,1272,43
2019,133,DCI,1273,260
2019,133,DCI,1274,84
2019,133,DCI,1275,187
2019,133,DCI,1276,7
2019,133,DCI,1277,4
2019,133,DCI,1278,32
2019,133,DCI,1279,51
2019,133,DCI,1280,21
2019,133,DCI,1281,67
2019,133,DCI,1282,221
2019,133,DCI,1283,175
2019,133,DCI,1284,233
2019,133,DCI,1285,110
2019,133,DCI,1286,229
2019,133,DCI,1287,271
2019,133,DCI,1288,350
2019,133,DCI,1290,348
2019,133,DCI,1291,305
2019,133,DCI,1292,210
2019,133,DCI,1293,50
2019,133,DCI,1294,163
2019,133,DCI,1295,166
2019,133,DCI,1296,148
2019,133,DCI,1297,111
2019,133,DCI,1298,227
2019,133,DCI,1299,295
2019,133,DCI,1300,278
2019,133,DCI,1301,35
2019,133,DCI,1303,174
2019,133,DCI,1304,58
2019,133,DCI,1305,30
2019,133,DCI,1306,334
2019,133,DCI,1307,180
2019,133,DCI,1308,36
2019,133,DCI,1309,198
2019,133,DCI,1310,321
2019,133,DCI,1311,284
2019,133,DCI,1312,225
2019,133,DCI,1313,274
2019,133,DCI,1314,3
2019,133,DCI,1315,253
2019,133,DCI,1316,192
2019,133,DCI,1317,247
2019,133,DCI,1318,64
2019,133,DCI,1319,308
2019,133,DCI,1320,131
2019,133,DCI,1321,137
2019,133,DCI,1322,330
2019,133,DCI,1323,106
2019,133,DCI,1324,171
2019,133,DCI,1325,196
2019,133,DCI,1326,54
2019,133,DCI,1328,52
2019,133,DCI,1329,75
2019,133,DCI,1330,95
2019,133,DCI,1331,289
2019,133,DCI,1332,26
2019,133,DCI,1333,104
2019,133,DCI,1334,220
2019,133,DCI,1335,127
2019,133,DCI,1336,39
2019,133,DCI,1337,138
2019,133,DCI,1338,133
2019,133,DCI,1339,328
2019,133,DCI,1340,248
2019,133,DCI,1341,177
2019,133,DCI,1342,219
2019,133,DCI,1343,181
2019,133,DCI,1344,47
2019,133,DCI,1345,22
2019,133,DCI,1346,237
2019,133,DCI,1347,147
2019,133,DCI,1348,96
2019,133,DCI,1349,241
2019,133,DCI,1350,199
2019,133,DCI,1351,222
2019,133,DCI,1352,261
2019,133,DCI,1353,83
2019,133,DCI,1354,338
2019,133,DCI,1355,130
2019,133,DCI,1356,145
2019,133,DCI,1357,258
2019,133,DCI,1358,172
2019,133,DCI,1359,211
2019,133,DCI,1360,99
2019,133,DCI,1361,71
2019,133,DCI,1362,164
2019,133,DCI,1363,344
2019,133,DCI,1364,183
2019,133,DCI,1365,167
2019,133,DCI,1366,339
2019,133,DCI,1367,347
2019,133,DCI,1368,157
2019,133,DCI,1369,293
2019,133,DCI,1370,185
2019,133,DCI,1371,27
2019,133,DCI,1372,309
2019,133,DCI,1373,238
2019,133,DCI,1374,92
2019,133,DCI,1375,200
2019,133,DCI,1376,53
2019,133,DCI,1377,209
2019,133,DCI,1378,152
2019,133,DCI,1379,93
2019,133,DCI,1380,332
2019,133,DCI,1381,255
2019,133,DCI,1382,74
2019,133,DCI,1383,296
2019,133,DCI,1384,251
2019,133,DCI,1385,85
2019,133,DCI,1386,156
2019,133,DCI,1387,70
2019,133,DCI,1388,41
2019,133,DCI,1389,282
2019,133,DCI,1390,153
2019,133,DCI,1391,327
2019,133,DCI,1392,169
2019,133,DCI,1393,37
2019,133,DCI,1394,288
2019,133,DCI,1395,59
2019,133,DCI,1396,57
2019,133,DCI,1397,8
2019,133,DCI,1398,314
2019,133,DCI,1399,312
2019,133,DCI,1400,46
2019,133,DCI,1401,61
2019,133,DCI,1402,155
2019,133,DCI,1403,10
2019,133,DCI,1404,252
2019,133,DCI,1405,80
2019,133,DCI,1406,263
2019,133,DCI,1407,287
2019,133,DCI,1408,286
2019,133,DCI,1409,134
2019,133,DCI,1410,141
2019,133,DCI,1411,232
2019,133,DCI,1412,128
2019,133,DCI,1413,262
2019,133,DCI,1414,56
2019,133,DCI,1415,301
2019,133,DCI,1416,42
2019,133,DCI,1417,123
2019,133,DCI,1418,162
2019,133,DCI,1419,170
2019,133,DCI,1420,214
2019,133,DCI,1421,342
2019,133,DCI,1422,77
2019,133,DCI,1423,264
2019,133,DCI,1424,150
2019,133,DCI,1425,98
2019,133,DCI,1426,135
2019,133,DCI,1427,154
2019,133,DCI,1428,94
2019,133,DCI,1429,31
2019,133,DCI,1430,88
2019,133,DCI,1431,316
2019,133,DCI,1433,48
2019,133,DCI,1434,226
2019,133,DCI,1435,178
2019,133,DCI,1436,91
2019,133,DCI,1437,13
2019,133,DCI,1438,1
2019,133,DCI,1439,16
2019,133,DCI,1440,291
2019,133,DCI,1441,324
2019,133,DCI,1442,292
2019,133,DCI,1443,102
2019,133,DCI,1444,265
2019,133,DCI,1447,322
2019,133,DCI,1448,149
2019,133,DCI,1449,65
2019,133,DCI,1450,250
2019,133,DCI,1451,224
2019,133,DCI,1452,60
2019,133,DCI,1453,212
2019,133,DCI,1454,306
2019,133,DCI,1455,62
2019,133,DCI,1456,186
2019,133,DCI,1457,223
2019,133,DCI,1458,28
2019,133,DCI,1459,20
2019,133,DCI,1460,125
2019,133,DCI,1461,294
2019,133,DCI,1462,34
2019,133,DCI,1463,87
2019,133,DCI,1464,243
2019,133,DCI,1465,165
2019,133,DCI,1466,304
2019,133,DES,1120,11
2019,133,DES,1138,14
2019,133,DES,1153,22
2019,133,DES,1181,4
2019,133,DES,1199,9
2019,133,DES,1211,2
2019,133,DES,1222,12
2019,133,DES,1235,23
2019,133,DES,1242,24
2019,133,DES,1243,19
2019,133,DES,1246,8
2019,133,DES,1261,10
2019,133,DES,1266,25
2019,133,DES,1276,7
2019,133,DES,1277,5
2019,133,DES,1305,16
2019,133,DES,1314,3
2019,133,DES,1345,15
2019,133,DES,1397,6
2019,133,DES,1403,13
2019,133,DES,1437,20
2019,133,DES,1438,1
2019,133,DES,1439,17
2019,133,DES,1458,21
2019,133,DES,1459,18
2019,133,DII,1101,140
2019,133,DII,1102,222
2019,133,DII,1103,132
2019,133,DII,1104,54
2019,133,DII,1105,348
2019,133,DII,1106,330
2019,133,DII,1107,281
2019,133,DII,1108,346
2019,133,DII,1110,224
2019,133,DII,1111,228
2019,133,DII,1112,108
2019,133,DII,1113,62
2019,133,DII,1114,270
2019,133,DII,1115,319
2019,133,DII,1116,63
2019,133,DII,1117,244
2019,133,DII,1119,251
2019,133,DII,1120,16
2019,133,DII,1122,131
2019,133,DII,1123,149
2019,133,DII,1124,44
2019,133,DII,1125,55
2019,133,DII,1126,317
2019,133,DII,1127,321
2019,133,DII,1129,182
2019,133,DII,1130,119
2019,133,DII,1131,241
2019,133,DII,1132,104
2019,133,DII,1133,153
2019,133,DII,1135,145
2019,133,DII,1136,320
2019,133,DII,1137,146
2019,133,DII,1138,18
2019,133,DII,1139,72
2019,133,DII,1140,90
2019,133,DII,1141,117
2019,133,DII,1142,334
2019,133,DII,1143,230
2019,133,DII,1144,185
2019,133,DII,1145,259
2019,133,DII,1146,287
2019,133,DII,1148,322
2019,133,DII,1149,193
2019,133,DII,1150,268
2019,133,DII,1151,252
2019,133,DII,1152,351
2019,133,DII,1153,24
2019,133,DII,1154,254
2019,133,DII,1155,31
2019,133,DII,1156,285
2019,133,DII,1157,183
2019,133,DII,1158,109
2019,133,DII,1159,127
2019,133,DII,1160,80
2019,133,DII,1161,213
2019,133,DII,1162,203
2019,133,DII,1163,106
2019,133,DII,1164,340
2019,133,DII,1165,181
2019,133,DII,1166,52
2019,133,DII,1167,215
2019,133,DII,1168,190
2019,133,DII,1169,269
2019,133,DII,1170,278
2019,133,DII,1171,245
2019,133,DII,1172,75
2019,133,DII,1173,81
2019,133,DII,1174,231
2019,133,DII,1175,353
2019,133,DII,1176,324
2019,133,DII,1177,92
2019,133,DII,1178,248
2019,133,DII,1179,111
2019,133,DII,1180,238
2019,133,DII,1181,2
2019,133,DII,1182,160
2019,133,DII,1183,294
2019,133,DII,1184,256
2019,133,DII,1185,155
2019,133,DII,1186,233
2019,133,DII,1187,253
2019,133,DII,1188,323
2019,133,DII,1189,288
2019,133,DII,1190,71
2019,133,DII,1191,236
2019,133,DII,1192,202
2019,133,DII,1193,308
2019,133,DII,1194,177
2019,133,DII,1195,219
2019,133,DII,1196,29
2019,133,DII,1197,326
2019,133,DII,1198,173
2019,133,DII,1199,10
2019,133,DII,1200,265
2019,133,DII,1201,86
2019,133,DII,1202,59
2019,133,DII,1203,276
2019,133,DII,1204,118
2019,133,DII,1205,163
2019,133,DII,1206,150
2019,133,DII,1207,68
2019,133,DII,1208,124
2019,133,DII,1209,93
2019,133,DII,1210,99
2019,133,DII,1211,7
2019,133,DII,1212,297
2019,133,DII,1213,123
2019,133,DII,1214,226
2019,133,DII,1216,197
2019,133,DII,1217,101
2019,133,DII,1218,186
2019,133,DII,1219,229
2019,133,DII,1220,95
2019,133,DII,1221,232
2019,133,DII,1222,9
2019,133,DII,1223,286
2019,133,DII,1224,301
2019,133,DII,1225,345
2019,133,DII,1226,318
2019,133,DII,1227,201
2019,133,DII,1228,89
2019,133,DII,1229,179
2019,133,DII,1230,347
2019,133,DII,1231,45
2019,133,DII,1232,189
2019,133,DII,1233,195
2019,133,DII,1234,34
2019,133,DII,1235,23
2019,133,DII,1236,218
2019,133,DII,1237,216
2019,133,DII,1238,327
2019,133,DII,1239,291
2019,133,DII,1240,115
2019,133,DII,1241,257
2019,133,DII,1242,15
2019,133,DII,1243,20
2019,133,DII,1244,335
2019,133,DII,1245,112
2019,133,DII,1246,5
2019,133,DII,1247,221
2019,133,DII,1248,277
2019,133,DII,1249,212
2019,133,DII,1250,159
2019,133,DII,1251,69
2019,133,DII,1252,67
2019,133,DII,1253,210
2019,133,DII,1254,263
2019,133,DII,1255,295
2019,133,DII,1256,137
2019,133,DII,1257,25
2019,133,DII,1258,134
2019,133,DII,1259,279
2019,133,DII,1260,130
2019,133,DII,1261,13
2019,133,DII,1262,274
2019,133,DII,1263,336
2019,133,DII,1264,307
2019,133,DII,1265,293
2019,133,DII,1266,27
2019,133,DII,1267,142
2019,133,DII,1268,26
2019,133,DII,1269,239
2019,133,DII,1270,331
2019,133,DII,1271,352
2019,133,DII,1272,58
2019,133,DII,1273,214
2019,133,DII,1274,84
2019,133,DII,1275,154
2019,133,DII,1276,8
2019,133,DII,1277,6
2019,133,DII,1278,32
2019,133,DII,1279,38
2019,133,DII,1280,21
2019,133,DII,1281,73
2019,133,DII,1282,246
2019,133,DII,1283,175
2019,133,DII,1284,261
2019,133,DII,1285,136
2019,133,DII,1286,250
2019,133,DII,1287,255
2019,133,DII,1288,343
2019,133,DII,1290,350
2019,133,DII,1291,325
2019,133,DII,1292,235
2019,133,DII,1293,50
2019,133,DII,1294,194
2019,133,DII,1295,205
2019,133,DII,1296,143
2019,133,DII,1297,113
2019,133,DII,1298,247
2019,133,DII,1299,290
2019,133,DII,1300,305
2019,133,DII,1301,33
2019,133,DII,1303,168
2019,133,DII,1304,49
2019,133,DII,1305,28
2019,133,DII,1306,341
2019,133,DII,1307,191
2019,133,DII,1308,48
2019,133,DII,1309,220
2019,133,DII,1310,303
2019,133,DII,1311,309
2019,133,DII,1312,174
2019,133,DII,1313,258
2019,133,DII,1314,4
2019,133,DII,1315,296
2019,133,DII,1316,180
2019,133,DII,1317,164
2019,133,DII,1318,79
2019,133,DII,1319,304
2019,133,DII,1320,169
2019,133,DII,1321,97
2019,133,DII,1322,332
2019,133,DII,1323,103
2019,133,DII,1324,192
2019,133,DII,1325,171
2019,133,DII,1326,46
2019,133,DII,1328,37
2019,133,DII,1329,76
2019,133,DII,1330,87
2019,133,DII,1331,292
2019,133,DII,1332,57
2019,133,DII,1333,91
2019,133,DII,1334,199
2019,133,DII,1335,126
2019,133,DII,1336,53
2019,133,DII,1337,167
2019,133,DII,1338,121
2019,133,DII,1339,329
2019,133,DII,1340,264
2019,133,DII,1341,187
2019,133,DII,1342,227
2019,133,DII,1343,152
2019,133,DII,1344,66
2019,133,DII,1345,12
2019,133,DII,1346,240
2019,133,DII,1347,141
2019,133,DII,1348,129
2019,133,DII,1349,237
2019,133,DII,1350,208
2019,133,DII,1351,225
2019,133,DII,1352,267
2019,133,DII,1353,82
2019,133,DII,1354,342
2019,133,DII,1355,133
2019,133,DII,1356,148
2019,133,DII,1357,262
2019,133,DII,1358,158
2019,133,DII,1359,166
2019,133,DII,1360,102
2019,133,DII,1361,100
2019,133,DII,1362,94
2019,133,DII,1363,339
2019,133,DII,1364,176
2019,133,DII,1365,172
2019,133,DII,1366,337
2019,133,DII,1367,344
2019,133,DII,1368,223
2019,133,DII,1369,312
2019,133,DII,1370,188
2019,133,DII,1371,41
2019,133,DII,1372,298
2019,133,DII,1373,234
2019,133,DII,1374,110
2019,133,DII,1375,207
2019,133,DII,1376,65
2019,133,DII,1377,249
2019,133,DII,1378,122
2019,133,DII,1379,114
2019,133,DII,1380,338
2019,133,DII,1381,266
2019,133,DII,1382,125
2019,133,DII,1383,272
2019,133,DII,1384,242
2019,133,DII,1385,61
2019,133,DII,1386,178
2019,133,DII,1387,98
2019,133,DII,1388,39
2019,133,DII,1389,311
2019,133,DII,1390,135
2019,133,DII,1391,333
2019,133,DII,1392,157
2019,133,DII,1393,36
2019,133,DII,1394,280
2019,133,DII,1395,43
2019,133,DII,1396,56
2019,133,DII,1397,3
2019,133,DII,1398,314
2019,133,DII,1399,328
2019,133,DII,1400,40
2019,133,DII,1401,78
2019,133,DII,1402,128
2019,133,DII,1403,11
2019,133,DII,1404,283
2019,133,DII,1405,64
2019,133,DII,1406,284
2019,133,DII,1407,243
2019,133,DII,1408,313
2019,133,DII,1409,107
2019,133,DII,1410,162
2019,133,DII,1411,211
2019,133,DII,1412,139
2019,133,DII,1413,260
2019,133,DII,1414,70
2019,133,DII,1415,316
2019,133,DII,1416,35
2019,133,DII,1417,116
2019,133,DII,1418,170
2019,133,DII,1419,165
2019,133,DII,1420,206
2019,133,DII,1421,349
2019,133,DII,1422,51
2019,133,DII,1423,273
2019,133,DII,1424,156
2019,133,DII,1425,120
2019,133,DII,1426,147
2019,133,DII,1427,144
2019,133,DII,1428,96
2019,133,DII,1429,30
2019,133,DII,1430,88
2019,133,DII,1431,302
2019,133,DII,1433,47
2019,133,DII,1434,209
2019,133,DII,1435,161
2019,133,DII,1436,85
2019,133,DII,1437,22
2019,133,DII,1438,1
2019,133,DII,1439,17
2019,133,DII,1440,275
2019,133,DII,1441,289
2019,133,DII,1442,310
2019,133,DII,1443,105
2019,133,DII,1444,282
2019,133,DII,1447,299
2019,133,DII,1448,151
2019,133,DII,1449,42
2019,133,DII,1450,200
2019,133,DII,1451,217
2019,133,DII,1452,77
2019,133,DII,1453,198
2019,133,DII,1454,306
2019,133,DII,1455,74
2019,133,DII,1456,196
2019,133,DII,1457,184
2019,133,DII,1458,19
2019,133,DII,1459,14
2019,133,DII,1460,138
2019,133,DII,1461,315
2019,133,DII,1462,60
2019,133,DII,1463,83
2019,133,DII,1464,271
2019,133,DII,1465,204
2019,133,DII,1466,300
2019,133,DOK,1101,146
2019,133,DOK,1102,234
2019,133,DOK,1103,114
2019,133,DOK,1104,55
2019,133,DOK,1105,347
2019,133,DOK,1106,330
2019,133,DOK,1107,264
2019,133,DOK,1108,349
